ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon,Total_Inaasahang_Kilo,Aktwal_Nabentang_Kilo,Total_Inaasahang_Kita,Aktwal_Nabentang_Kita,Planting_Month,Planting_Day,Reaping_Month,Reaping_Day,Planting_Typhoon_Risk,Reaping_Typhoon_Risk,Typhoon_Risk,Uri_ng_Palay_Freq,Bayan_Freq,Uri_ng_Lupa_Freq,Reduction_Percentage
Cab079,Cabanatuan,Buhanging Lupa,Tag-ulan,2019,2019-05-16,2019-09-05,PSB Rc82,1.6,134.4,123.08088750781708,60,3938.31,17.34,68290.34,112,240.43,29.3,9.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,6451.200000000001,3960.0,1864.3968000000002,1144.44,5,16,9,5,0,1,1,948,852,1539,0.08421958699540864
Cab080,Cabanatuan,Malagkit na Lupa,Tag-ulan,2019,2019-06-01,2019-09-19,NSIC Rc216,4.47,375.47999999999996,317.8199489891412,60,3495.25,17.34,60607.57,110,251.27,29.6,9.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18023.039999999997,3480.0,5208.658559999999,1005.72,6,1,9,19,1,1,1,957,852,1511,0.15356357465340026
Cab081,Cabanatuan,Banlik,Tag-ulan,2019,2019-05-24,2019-09-01,NSIC Rc402,2.87,241.08,241.08,60,3254.48,17.34,56432.73,100,357.93,26.4,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14464.800000000001,3240.0,4180.327200000001,936.36,5,24,9,1,0,1,1,994,852,1501,0.0
Cab082,Cabanatuan,Buhanging Lupa,Tag-ulan,2019,2019-05-19,2019-09-07,NSIC Rc222,4.67,392.28,392.28,60,4143.02,17.34,71839.94,111,348.17,28.8,8.6,Wala,Wala,23536.8,4140.0,6802.1352,1196.46,5,19,9,7,0,1,1,952,852,1539,0.0
Cab083,Cabanatuan,Malagkit na Lupa,Tag-ulan,2019,2019-05-07,2019-08-27,NSIC Rc216,1.18,99.11999999999999,86.81652361579242,60,4843.66,17.34,83989.06,112,341.1,31.8,8.2,Wala,Wala,5055.12,4860.0,1460.92968,1404.54,5,7,8,27,0,1,1,957,852,1511,0.12412708216512894
Cab084,Cabanatuan,Mabuhanging Burak,Tag-ulan,2019,2019-05-19,2019-08-31,NSIC Rc222,2.7,226.8,211.3954126705961,60,5258.86,17.34,91188.61,104,287.73,26.5,8.4,Wala,Wala,10886.400000000001,5280.0,3146.1696000000006,1525.92,5,19,8,31,0,1,1,952,852,1500,0.06792146088802437
Cab085,Cabanatuan,Banlik,Tag-ulan,2019,2019-06-13,2019-09-25,NSIC Rc402,4.8,403.2,383.48348998939383,60,4100.02,17.34,71094.38,104,255.52,26.4,8.0,Wala,Wala,19353.6,4080.0,5593.1904,1179.12,6,13,9,25,1,1,1,994,852,1501,0.048900074431066774
Cab086,Cabanatuan,Malagkit na Lupa,Tag-ulan,2019,2019-05-26,2019-09-05,PSB Rc82,4.43,372.12,352.4477187825507,60,3942.17,17.34,68357.28,102,296.14,28.7,8.6,Wala,Wala,17861.760000000002,3960.0,5162.04864,1144.44,5,26,9,5,0,1,1,948,852,1511,0.0528654230287256
Cab087,Cabanatuan,Mabuhanging Burak,Tag-ulan,2019,2019-05-09,2019-08-23,NSIC Rc216,3.16,265.44,265.44,60,3507.22,17.34,60815.26,106,313.83,29.7,8.2,Wala,Wala,15926.4,3480.0,4602.7296,1005.72,5,9,8,23,0,1,1,957,852,1500,0.0
Cab088,Cabanatuan,Mabuhanging Burak,Tag-ulan,2019,2019-06-14,2019-10-07,NSIC Rc216,4.54,381.36,358.3618102321982,60,4658.04,17.34,80770.36,115,300.65,30.9,8.0,Wala,Wala,19449.36,4680.0,5620.86504,1352.52,6,14,10,7,1,1,1,957,852,1500,0.060305721018989455
Cab089,Cabanatuan,Buhanging Lupa,Tag-ulan,2019,2019-05-24,2019-09-01,NSIC Rc402,4.85,407.4,370.5820400870425,60,3691.33,17.34,64007.69,100,286.77,33.4,7.9,Wala,Wala,16621.92,3720.0,4803.73488,1075.08,5,24,9,1,0,1,1,994,852,1539,0.09037299929542834
Cab090,Cabanatuan,Mabuhanging Burak,Tag-ulan,2019,2019-05-25,2019-09-19,NSIC Rc216,4.67,392.28,392.28,60,5370.71,17.34,93128.19,117,331.28,26.3,8.5,Wala,Wala,23536.8,5400.0,6802.1352,1560.6,5,25,9,19,0,1,1,957,852,1500,0.0
Cab091,Cabanatuan,Buhanging Lupa,Tag-ulan,2019,2019-05-20,2019-09-16,NSIC Rc402,0.5,42.0,39.51347394929102,60,4183.99,17.34,72550.42,119,246.46,29.0,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2016.0,4200.0,582.624,1213.8,5,20,9,16,0,1,1,994,852,1539,0.05920300120735665
Cab092,Cabanatuan,Burak,Tag-ulan,2019,2019-06-18,2019-10-02,NSIC Rc216,4.85,407.4,368.840695802564,60,3869.85,17.34,67103.17,106,288.83,29.4,8.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19555.2,3840.0,5651.4528,1109.76,6,18,10,2,1,1,1,957,852,1548,0.09464728570799205
Cab093,Cabanatuan,Banlik,Tag-ulan,2019,2019-05-26,2019-09-15,NSIC Rc402,2.42,203.28,203.28,60,3879.14,17.34,67264.36,112,323.66,27.9,9.0,Wala,Wala,12196.8,3900.0,3524.8752,1127.1,5,26,9,15,0,1,1,994,852,1501,0.0
Cab094,Cabanatuan,Burak,Tag-ulan,2019,2019-05-04,2019-09-01,NSIC Rc222,1.37,115.08000000000001,111.80199711079285,60,4818.79,17.34,83557.76,120,257.66,25.0,8.0,Wala,Wala,5800.032000000001,4800.0,1676.2092480000003,1387.2,5,4,9,1,0,1,1,952,852,1548,0.028484557605206365
Sci000,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-03,2019-09-20,NSIC Rc216,4.17,350.28,344.4534602433248,60,4480.71,17.34,77695.46,109,277.67,29.7,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16813.44,4500.0,4859.084159999999,1300.5,6,3,9,20,1,1,1,957,705,1511,0.016633949288212834
Sci001,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-06-11,2019-10-05,NSIC Rc222,0.75,63.0,63.0,60,3796.64,17.34,65833.75,116,310.7,25.5,8.4,Wala,Wala,3780.0,3780.0,1092.42,1092.42,6,11,10,5,1,1,1,952,705,1500,0.0
Sci002,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-09,2019-09-02,NSIC Rc216,1.8,151.20000000000002,151.20000000000002,60,3949.27,17.34,68480.32,116,308.66,28.8,8.2,Wala,Wala,9072.000000000002,3960.0,2621.8080000000004,1144.44,5,9,9,2,0,1,1,957,705,1548,0.0
Sci003,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-24,2019-10-05,PSB Rc82,1.41,118.44,102.63988378305451,60,3768.66,17.34,65348.59,103,255.81,28.3,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5685.120000000001,3780.0,1642.9996800000001,1092.42,6,24,10,5,1,1,1,948,705,1539,0.13340185931227194
Sci004,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-06-08,2019-09-28,NSIC Rc402,4.41,370.44,370.44,60,4738.79,17.34,82170.54,112,302.91,25.7,8.7,Wala,Wala,22226.4,4740.0,6423.4295999999995,1369.86,6,8,9,28,1,1,1,994,705,1500,0.0
Sci005,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-26,2019-10-15,PSB Rc82,1.17,98.28,98.28,60,4908.46,17.34,85112.62,111,317.89,29.1,9.2,Wala,Wala,5896.8,4920.0,1704.1752,1421.8799999999999,6,26,10,15,1,1,1,948,705,1548,0.0
Sci006,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-06,2019-08-24,PSB Rc82,0.8,67.2,63.48870440613115,60,5166.64,17.34,89589.54,110,354.15,30.1,8.3,Wala,Wala,3427.2,5160.0,990.4608,1491.24,5,6,8,24,0,1,1,948,705,1548,0.055227613004000795
Sci007,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-06,2019-09-26,NSIC Rc216,4.92,413.28,382.8058209113414,60,3842.58,17.34,66630.29,112,231.12,26.1,9.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19837.440000000002,3840.0,5733.02016,1109.76,6,6,9,26,1,1,1,957,705,1511,0.07373736713283617
Sci008,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-28,2019-10-21,PSB Rc82,2.62,220.08,220.08,60,4088.49,17.34,70894.49,115,325.75,29.0,8.7,Wala,Wala,13204.800000000001,4080.0,3816.1872000000003,1179.12,6,28,10,21,1,1,1,948,705,1511,0.0
Sci009,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-04,2019-09-26,NSIC Rc216,2.82,236.88,215.5907991545708,60,3596.37,17.34,62361.05,114,325.75,35.7,6.8,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12080.88,3600.0,3491.37432,1040.4,6,4,9,26,1,1,1,957,705,1548,0.08987335716577682
Sci010,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-09,2019-09-21,NSIC Rc402,0.63,52.92,50.22562680162185,60,5607.82,17.34,97239.55,104,328.54,30.3,7.3,Wala,Wala,2698.92,5580.0,779.98788,1612.62,6,9,9,21,1,1,1,994,705,1548,0.05091408160200595
Sci011,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-17,2019-09-29,NSIC Rc402,4.49,377.16,377.16,60,3529.21,17.34,61196.43,104,347.7,29.3,7.6,Wala,Wala,22629.600000000002,3540.0,6539.9544000000005,1023.06,6,17,9,29,1,1,1,994,705,1548,0.0
Sci012,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-01,2019-09-13,NSIC Rc402,3.96,332.64,297.93518950878314,60,3189.1,17.34,55299.02,104,284.24,29.5,7.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15966.720000000001,3180.0,4614.38208,919.02,6,1,9,13,1,1,1,994,705,1539,0.10433144087066155
Sci013,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-05-21,2019-09-10,NSIC Rc216,1.4,117.6,109.24121685327783,60,3096.25,17.34,53689.02,112,261.36,27.5,9.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5644.8,3120.0,1631.3472,901.68,5,21,9,10,0,1,1,957,705,1539,0.07107808798233126
Sci014,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-21,2019-10-18,PSB Rc82,2.19,183.96,169.8075198401724,60,3890.26,17.34,67457.06,119,275.73,28.2,9.0,Wala,Wala,8830.08,3900.0,2551.89312,1127.1,6,21,10,18,1,1,1,948,705,1548,0.0769323774724267
Sci015,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-25,2019-10-14,PSB Rc82,3.71,311.64,283.7245550454146,60,3548.02,17.34,61522.61,111,415.73,24.3,6.8,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14304.276,3540.0,4133.935764,1023.06,6,25,10,14,1,1,1,948,705,1539,0.08957593683283716
Sci016,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-01,2019-09-23,PSB Rc82,3.28,275.52,269.212483762544,60,3248.84,17.34,56334.94,114,334.31,24.8,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14051.519999999999,3240.0,4060.8892799999994,936.36,6,1,9,23,1,1,1,948,705,1511,0.022893133846747696
Sci017,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-02,2019-09-17,NSIC Rc222,0.53,44.52,42.52416272148298,60,3662.35,17.34,63505.12,107,276.4,30.2,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,1816.4160000000004,3660.0,524.9442240000001,1057.74,6,2,9,17,1,1,1,952,705,1511,0.04483012754979844
Sci018,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-06,2019-10-03,NSIC Rc216,4.56,383.03999999999996,383.03999999999996,60,4105.78,17.34,71194.26,119,303.21,25.8,8.1,Wala,Wala,22982.399999999998,4080.0,6641.913599999999,1179.12,6,6,10,3,1,1,1,957,705,1511,0.0
Sci019,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-28,2019-10-24,NSIC Rc216,3.23,271.32,249.14579253535086,60,3265.58,17.34,56625.2,118,264.23,29.4,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13023.36,3240.0,3763.75104,936.36,6,28,10,24,1,1,1,957,705,1548,0.08172713940973443
Sci020,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-20,2019-09-29,PSB Rc82,4.96,416.64,410.45344029486864,60,4923.12,17.34,85366.96,101,263.48,28.4,8.1,Wala,Wala,19998.72,4920.0,5779.63008,1421.8799999999999,6,20,9,29,1,1,1,948,705,1511,0.014848693608706224
Sci021,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-11,2019-08-23,NSIC Rc222,4.61,387.24,387.24,60,3711.21,17.34,64352.38,104,302.28,26.7,7.5,Wala,Wala,23234.4,3720.0,6714.7416,1075.08,5,11,8,23,0,1,1,952,705,1548,0.0
Sci022,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-16,2019-08-30,NSIC Rc402,3.11,261.24,246.7469556855082,60,3414.56,17.34,59208.48,106,407.2,29.3,6.9,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14106.960000000001,3420.0,4076.9114400000003,988.38,5,16,8,30,0,1,1,994,705,1548,0.05547789126662002
Sci023,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-01,2019-09-15,PSB Rc82,3.26,273.84,208.4921634741684,60,5114.9,17.34,88692.44,106,198.74,28.4,8.5,Wala,Wala,13144.32,5100.0,3798.7084800000002,1473.9,6,1,9,15,1,1,1,948,705,1511,0.2386351027089965
Sci024,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-27,2019-10-09,NSIC Rc222,2.21,185.64,165.4203501029283,60,3949.48,17.34,68484.0,104,266.91,29.7,8.2,Wala,Wala,8910.72,3960.0,2575.19808,1144.44,6,27,10,9,1,1,1,952,705,1511,0.10891860534944885
Sci025,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-05,2019-10-01,PSB Rc82,2.13,178.92,166.09018237693687,60,3684.22,17.34,63884.34,118,260.37,27.8,8.7,Wala,Wala,8588.16,3660.0,2481.97824,1057.74,6,5,10,1,1,1,1,948,705,1539,0.0717070066122464
Sci026,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-20,2019-10-08,PSB Rc82,4.53,380.52000000000004,380.52000000000004,60,5153.42,17.34,89360.36,110,325.25,29.7,8.9,Wala,Wala,22831.2,5160.0,6598.216800000001,1491.24,6,20,10,8,1,1,1,948,705,1539,0.0
Sci027,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-09,2019-09-27,NSIC Rc216,4.3,361.2,317.37187757777923,60,3992.5,17.34,69229.88,110,239.99,27.3,9.4,Wala,Wala,17337.6,4020.0,5010.5664,1161.78,6,9,9,27,1,1,1,957,705,1539,0.12134031678355692
Sci028,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-08,2019-09-23,PSB Rc82,2.12,178.08,159.73044566357134,60,3418.68,17.34,59279.86,107,276.25,26.7,8.7,Wala,Wala,8547.840000000002,3420.0,2470.3257600000006,988.38,6,8,9,23,1,1,1,948,705,1539,0.10304107331777101
Sci029,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-20,2019-10-08,NSIC Rc222,3.16,265.44,265.44,60,4578.87,17.34,79397.55,110,388.27,28.8,8.8,Wala,Wala,15926.4,4560.0,4602.7296,1317.84,6,20,10,8,1,1,1,952,705,1548,0.0
Sci030,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-06-04,2019-09-24,PSB Rc82,3.47,291.48,247.2821496869012,60,3968.38,17.34,68811.63,112,236.96,29.8,9.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13991.04,3960.0,4043.4105600000003,1144.44,6,4,9,24,1,1,1,948,705,1500,0.15163253160799653
Sci031,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-10,2019-10-08,PSB Rc82,0.68,57.120000000000005,47.56245318096055,60,2675.51,17.34,46393.39,120,406.11,30.1,6.1,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2752.8984,2700.0,795.5876376000001,780.3,6,10,10,8,1,1,1,948,705,1511,0.16732399893276353
Sci032,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-10,2019-08-30,PSB Rc82,1.37,115.08000000000001,110.89933921958041,60,4947.59,17.34,85791.14,112,224.03,27.0,9.6,Wala,Wala,5523.840000000001,4920.0,1596.3897600000003,1421.8799999999999,5,10,8,30,0,1,1,948,705,1548,0.036328300142679834
Sci033,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-06-28,2019-10-09,PSB Rc82,3.66,307.44,307.44,60,3870.87,17.34,67120.91,103,363.35,26.6,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18446.4,3900.0,5331.0096,1127.1,6,28,10,9,1,1,1,948,705,1539,0.0
Sci034,Science City of Muñoz,Banlik,Tag-ulan,2019,2019-05-09,2019-08-31,NSIC Rc402,3.03,254.51999999999998,254.51999999999998,60,4459.03,17.34,77319.58,114,322.19,29.5,9.1,Wala,Wala,15271.199999999999,4440.0,4413.3768,1283.16,5,9,8,31,0,1,1,994,705,1501,0.0
Sci035,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-05-19,2019-08-28,NSIC Rc222,2.29,192.36,178.59717161206848,60,3412.14,17.34,59166.47,101,253.65,27.9,8.2,Wala,Wala,9233.280000000002,3420.0,2668.417920000001,988.38,5,19,8,28,0,1,1,952,705,1511,0.07154724676612356
Sci036,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-27,2019-10-21,NSIC Rc216,4.73,397.32000000000005,298.3717121235012,60,3872.11,17.34,67142.45,116,137.94,26.0,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19071.360000000004,3900.0,5511.62304,1127.1,6,27,10,21,1,1,1,957,705,1511,0.2490392828865872
Sci037,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-06-11,2019-10-07,NSIC Rc216,2.92,245.28,220.3672195912313,60,4319.31,17.34,74896.77,118,287.37,25.5,8.9,Wala,Wala,11773.44,4320.0,3402.5241600000004,1248.48,6,11,10,7,1,1,1,957,705,1500,0.10156873943561934
Sci038,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-05-06,2019-08-25,NSIC Rc402,2.89,242.76000000000002,242.76000000000002,60,4760.61,17.34,82549.05,111,381.62,25.1,8.8,Wala,Wala,14565.6,4740.0,4209.4584,1369.86,5,6,8,25,0,1,1,994,705,1539,0.0
Sci039,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-05-23,2019-09-12,NSIC Rc216,1.36,114.24000000000001,104.6212960403572,60,4210.02,17.34,73001.72,112,278.0,28.3,9.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5483.52,4200.0,1584.73728,1213.8,5,23,9,12,0,1,1,957,705,1511,0.0841973385823076
Sci040,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-08,2019-09-30,NSIC Rc222,3.34,280.56,280.56,60,4623.2,17.34,80166.32,114,372.06,25.1,8.6,Wala,Wala,16833.6,4620.0,4864.9104,1335.18,6,8,9,30,1,1,1,952,705,1511,0.0
Sci041,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-06-16,2019-10-03,NSIC Rc222,1.99,167.16,167.16,60,4146.89,17.34,71907.15,109,358.16,28.0,8.5,Wala,Wala,10029.6,4140.0,2898.5544,1196.46,6,16,10,3,1,1,1,952,705,1500,0.0
Sci042,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-23,2019-10-02,PSB Rc82,4.2,352.8,335.9423149286666,60,4858.98,17.34,84254.67,101,250.92,28.9,8.2,Wala,Wala,16934.4,4860.0,4894.0416000000005,1404.54,6,23,10,2,1,1,1,948,705,1548,0.04778255405706754
Sci043,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-05-15,2019-08-24,PSB Rc82,0.72,60.48,60.48,60,3865.86,17.34,67034.03,101,309.95,26.8,7.9,Wala,Wala,3628.7999999999997,3840.0,1048.7232,1109.76,5,15,8,24,0,1,1,948,705,1539,0.0
Sci044,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-01,2019-08-26,NSIC Rc216,2.44,204.96,204.96,60,3538.79,17.34,61362.59,117,303.49,27.2,8.3,Wala,Wala,12297.6,3540.0,3554.0064,1023.06,5,1,8,26,0,1,1,957,705,1548,0.0
Sci045,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-08,2019-08-19,NSIC Rc402,3.23,271.32,271.32,60,3927.23,17.34,68098.14,103,305.68,29.3,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16279.199999999999,3900.0,4704.6888,1127.1,5,8,8,19,0,1,1,994,705,1548,0.0
Sci046,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-06-25,2019-10-17,NSIC Rc216,1.45,121.8,121.8,60,4025.14,17.34,69795.89,114,379.3,25.5,9.2,Wala,Wala,7308.0,4020.0,2112.0119999999997,1161.78,6,25,10,17,1,1,1,957,705,1500,0.0
Sci047,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-06,2019-09-17,NSIC Rc222,3.82,320.88,268.3172038035141,60,3478.65,17.34,60319.85,103,406.65,24.1,5.7,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14728.392000000002,3480.0,4256.505288,1005.72,6,6,9,17,1,1,1,952,705,1548,0.16380826538421195
Sci048,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-05-18,2019-09-13,NSIC Rc216,4.92,413.28,374.3717563013911,60,3724.41,17.34,64581.33,118,292.41,29.2,8.8,Wala,Wala,19837.440000000002,3720.0,5733.02016,1075.08,5,18,9,13,0,1,1,957,705,1500,0.09414499539926652
Sci049,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-26,2019-10-10,PSB Rc82,4.34,364.56,364.56,60,5271.74,17.34,91411.95,106,314.05,26.8,8.6,Wala,Wala,21873.6,5280.0,6321.4704,1525.92,6,26,10,10,1,1,1,948,705,1548,0.0
Sci050,Science City of Muñoz,Mabuhanging Burak,Tag-ulan,2019,2019-05-11,2019-09-02,PSB Rc82,0.61,51.24,49.779514762998254,60,4877.26,17.34,84571.65,114,289.59,27.0,9.3,Wala,Wala,2459.5200000000004,4860.0,710.80128,1404.54,5,11,9,2,0,1,1,948,705,1500,0.028502834445779612
Sci051,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-11,2019-08-29,NSIC Rc222,4.14,347.76,318.98448861814296,60,3761.63,17.34,65226.68,110,270.53,29.7,9.2,Wala,Wala,16692.480000000003,3780.0,4824.12672,1092.42,5,11,8,29,0,1,1,952,705,1548,0.08274531683303736
Sci052,Science City of Muñoz,Banlik,Tag-ulan,2019,2019-05-17,2019-09-11,NSIC Rc216,1.73,145.32,145.32,60,3471.5,17.34,60195.78,117,317.85,26.6,8.0,Wala,Wala,8719.199999999999,3480.0,2519.8487999999998,1005.72,5,17,9,11,0,1,1,957,705,1501,0.0
Sci053,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-05-22,2019-09-02,NSIC Rc216,0.98,82.32,82.32,60,4308.87,17.34,74715.85,103,344.98,28.6,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,4939.2,4320.0,1427.4288,1248.48,5,22,9,2,0,1,1,957,705,1539,0.0
Sci054,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-24,2019-10-14,NSIC Rc216,3.86,324.24,324.24,60,4144.37,17.34,71863.44,112,340.64,29.3,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19454.4,4140.0,5622.3216,1196.46,6,24,10,14,1,1,1,957,705,1511,0.0
Sci055,Science City of Muñoz,Banlik,Tag-ulan,2019,2019-06-11,2019-09-26,NSIC Rc222,4.91,412.44,352.1511651042092,60,4211.45,17.34,73026.5,107,258.55,26.9,9.0,Wala,Wala,19797.12,4200.0,5721.36768,1213.8,6,11,9,26,1,1,1,952,705,1501,0.14617601322808363
Sci056,Science City of Muñoz,Buhanging Lupa,Tag-ulan,2019,2019-05-14,2019-08-31,NSIC Rc216,3.64,305.76,305.76,60,4207.14,17.34,72951.82,109,337.36,29.2,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18345.6,4200.0,5301.8784,1213.8,5,14,8,31,0,1,1,957,705,1539,0.0
Sci057,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-05-28,2019-09-11,NSIC Rc216,1.26,105.84,101.88391981071656,60,3452.68,17.34,59869.54,106,298.95,28.2,8.7,Wala,Wala,5080.320000000001,3480.0,1468.2124800000001,1005.72,5,28,9,11,0,1,1,957,705,1511,0.0373779307377499
Sci058,Science City of Muñoz,Burak,Tag-ulan,2019,2019-05-03,2019-08-26,NSIC Rc222,2.81,236.04,236.04,60,4048.88,17.34,70207.51,115,363.88,26.8,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14162.4,4020.0,4092.9336,1161.78,5,3,8,26,0,1,1,952,705,1548,0.0
Sci059,Science City of Muñoz,Banlik,Tag-ulan,2019,2019-05-02,2019-08-18,NSIC Rc216,2.12,178.08,178.08,60,4457.85,17.34,77299.06,108,327.35,27.6,8.2,Wala,Wala,10684.800000000001,4440.0,3087.9072,1283.16,5,2,8,18,0,1,1,957,705,1501,0.0
Sci060,Science City of Muñoz,Malagkit na Lupa,Tag-ulan,2019,2019-06-27,2019-10-23,NSIC Rc216,2.11,177.23999999999998,165.1521168846821,60,3939.0,17.34,68302.21,118,289.12,30.2,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7231.392,3960.0,2089.872288,1144.44,6,27,10,23,1,1,1,957,705,1511,0.06820064948836549
Sci061,Science City of Muñoz,Burak,Tag-ulan,2019,2019-06-25,2019-10-11,NSIC Rc222,2.09,175.56,175.56,60,3674.41,17.34,63714.2,108,341.27,29.6,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,10533.6,3660.0,3044.2104,1057.74,6,25,10,11,1,1,1,952,705,1548,0.0
